_id;id_kecamatan;id_kabupaten;kelurahan
3301012001;330101;3301;Tambakreja
3301012002;330101;3301;Bumireja
3301012003;330101;3301;Ciklapa
3301012004;330101;3301;Kedungreja
3301012005;330101;3301;Tambaksari
3301012006;330101;3301;Rejamulya
3301012007;330101;3301;Sidanegara
3301012008;330101;3301;Kaliwungu
3301012009;330101;3301;Jatisari
3301012010;330101;3301;Bangunreja
3301012011;330101;3301;Bojongsari
3301022001;330102;3301;Menganti
3301022002;330102;3301;Slarang
3301022003;330102;3301;Kesugihan
3301022004;330102;3301;Kalisabuk
3301022005;330102;3301;Karangkandri
3301022006;330102;3301;Kuripan
3301022007;330102;3301;Dondong
3301022008;330102;3301;Planjan
3301022009;330102;3301;Ciwuni
3301022010;330102;3301;Karangjengkol
3301022011;330102;3301;Keleng
3301022012;330102;3301;Pesanggrahan
3301022013;330102;3301;Bulupayung
3301022014;330102;3301;Kuripan Kidul
3301022015;330102;3301;Jangrana
3301022016;330102;3301;Kesugihan Kidul
3301032001;330103;3301;Welahan Wetan
3301032002;330103;3301;Glempangpasir
3301032003;330103;3301;Pedasong
3301032004;330103;3301;Karangbenda
3301032005;330103;3301;Karanganyar
3301032006;330103;3301;Bunton
3301032007;330103;3301;Wlahar
3301032008;330103;3301;Penggalang
3301032009;330103;3301;Adipala
3301032010;330103;3301;Adireja Kulon
3301032011;330103;3301;Adireja Wetan
3301032012;330103;3301;Adiraja
3301032013;330103;3301;Doplang
3301032014;330103;3301;Kalikudi
3301032015;330103;3301;Karangsari
3301032016;330103;3301;Gombolharjo
3301042001;330104;3301;Jati
3301042002;330104;3301;Kepudang
3301042003;330104;3301;Jepara Kulon
3301042004;330104;3301;Widarapayung Kulon
3301042005;330104;3301;Jepara Wetan
3301042006;330104;3301;Bangkal
3301042007;330104;3301;Binangun
3301042008;330104;3301;Widarapayung Wetan
3301042009;330104;3301;Alangamba
3301042010;330104;3301;Pasuruhan
3301042011;330104;3301;Sidaurip
3301042012;330104;3301;Pagubugan
3301042013;330104;3301;Pesawahan
3301042014;330104;3301;Kemojing
3301042015;330104;3301;Karangnangka
3301042016;330104;3301;Sidayu
3301042017;330104;3301;Pagubugan Kulon
3301052001;330105;3301;Karangtawang
3301052002;330105;3301;Karangpakis
3301052003;330105;3301;Banjarsari
3301052004;330105;3301;Jetis
3301052005;330105;3301;Banjareja
3301052006;330105;3301;Kedungbenda
3301052007;330105;3301;Klumprit
3301052008;330105;3301;Karangsembung
3301052009;330105;3301;Purwodadi
3301052010;330105;3301;Nusawangkal
3301052011;330105;3301;Karangputat
3301052012;330105;3301;Banjarwaru
3301052013;330105;3301;Danasri Kidul
3301052014;330105;3301;Nusawungu
3301052015;330105;3301;Danasri Lor
3301052016;330105;3301;Danasri
3301052017;330105;3301;Sikanco
3301062001;330106;3301;Sikampuh
3301062002;330106;3301;Pekuncen
3301062003;330106;3301;Ayamalas
3301062004;330106;3301;Pesanggrahan
3301062005;330106;3301;Kroya
3301062006;330106;3301;Karangmangu
3301062007;330106;3301;Pucung Kidul
3301062008;330106;3301;Mergawati
3301062009;330106;3301;Pucung Lor
3301062010;330106;3301;Bajing
3301062011;330106;3301;Gentasari
3301062012;330106;3301;Kedawung
3301062013;330106;3301;Mujur
3301062014;330106;3301;Buntu
3301062015;330106;3301;Karangturi
3301062016;330106;3301;Bajing Kulon
3301062017;330106;3301;Mujur Lor
3301072001;330107;3301;Karangkemiri
3301072002;330107;3301;Karangrena
3301072003;330107;3301;Maos Kidul
3301072004;330107;3301;Maos Lor
3301072005;330107;3301;Kalijaran
3301072006;330107;3301;Mernek
3301072007;330107;3301;Panisihan
3301072008;330107;3301;Glempang
3301072009;330107;3301;Karangreja
3301072010;330107;3301;Klapagada
3301082001;330108;3301;Tritih Wetan
3301082002;330108;3301;Sumingkir
3301082003;330108;3301;Jeruklegi Wetan
3301082004;330108;3301;Brebeg
3301082005;330108;3301;Jeruklegi Kulon
3301082006;330108;3301;Cilibang
3301082007;330108;3301;Mandala
3301082008;330108;3301;Karangkemiri
3301082009;330108;3301;Jambusari
3301082010;330108;3301;Prapagan
3301082011;330108;3301;Sawangan
3301082012;330108;3301;Citepus
3301082013;330108;3301;Tritih Lor
3301092001;330109;3301;Grugu
3301092002;330109;3301;Bringkeng
3301092003;330109;3301;Ujungmanik
3301092004;330109;3301;Kubangkangkung
3301092005;330109;3301;Bojong
3301092006;330109;3301;Mentasan
3301092007;330109;3301;Kalijeruk
3301092008;330109;3301;Kawunganten
3301092009;330109;3301;Sarwadadi
3301092010;330109;3301;Kawunganten Lor
3301092014;330109;3301;Babakan
3301092015;330109;3301;Sidaurip
3301102001;330110;3301;Gandrungmangu
3301102002;330110;3301;Gandrungmanis
3301102003;330110;3301;Cisumur
3301102004;330110;3301;Karanganyar
3301102005;330110;3301;Cinangsi
3301102006;330110;3301;Karanggintung
3301102007;330110;3301;Rungkang
3301102008;330110;3301;Sidaurip
3301102009;330110;3301;Gintungreja
3301102010;330110;3301;Layansari
3301102011;330110;3301;Bulusari
3301102012;330110;3301;Muktisari
3301102013;330110;3301;Wringinharjo
3301102014;330110;3301;Kertajaya
3301112001;330111;3301;Tinggarjaya
3301112002;330111;3301;Sidareja
3301112003;330111;3301;Sidamulya
3301112004;330111;3301;Kunci
3301112005;330111;3301;Karanggedang
3301112006;330111;3301;Penyarang
3301112007;330111;3301;Tegalsari
3301112008;330111;3301;Margasari
3301112009;330111;3301;Gunungreja
3301112010;330111;3301;Sudagaran
3301122001;330112;3301;Cidadap
3301122002;330112;3301;Pangawaren
3301122003;330112;3301;Gunungtelu
3301122004;330112;3301;Sindangbarang
3301122005;330112;3301;Karangpucung
3301122006;330112;3301;Ciporos
3301122007;330112;3301;Tayem
3301122008;330112;3301;Bengbulang
3301122009;330112;3301;Surusunda
3301122010;330112;3301;Babakan
3301122011;330112;3301;Ciruyung
3301122012;330112;3301;Pamulihan
3301122013;330112;3301;Tayem Timur
3301122014;330112;3301;Sidamulya
3301132001;330113;3301;Panimbang
3301132002;330113;3301;Bantarmangu
3301132003;330113;3301;Bantarpanjang
3301132004;330113;3301;Cimanggu
3301132005;330113;3301;Cilempuyang
3301132006;330113;3301;Negarajati
3301132007;330113;3301;Cisalak
3301132008;330113;3301;Cibalung
3301132009;330113;3301;Karangsari
3301132010;330113;3301;Kutabima
3301132011;330113;3301;Pesahangan
3301132012;330113;3301;Cijati
3301132013;330113;3301;Karangreja
3301132014;330113;3301;Rejodadi
3301132015;330113;3301;Mandala
3301142001;330114;3301;Pahonjean
3301142002;330114;3301;Salebu
3301142003;330114;3301;Cibeunying
3301142004;330114;3301;Jenang
3301142005;330114;3301;Sindangsari
3301142006;330114;3301;Cilopadang
3301142007;330114;3301;Bener
3301142008;330114;3301;Boja
3301142009;330114;3301;Ujungbarang
3301142010;330114;3301;Pengadegan
3301142011;330114;3301;Sepatnunggal
3301142012;330114;3301;Sadabumi
3301142013;330114;3301;Sadahayu
3301142014;330114;3301;Mulyadadi
3301142015;330114;3301;Padangjaya
3301142016;330114;3301;Padangsari
3301142017;330114;3301;Mulyasari
3301152001;330115;3301;Tarisi
3301152002;330115;3301;Bantar
3301152003;330115;3301;Wanareja
3301152004;330115;3301;Limbangan
3301152005;330115;3301;Malabar
3301152006;330115;3301;Majingklak
3301152007;330115;3301;Madura
3301152008;330115;3301;Tambaksari
3301152009;330115;3301;Palugon
3301152010;330115;3301;Cigintung
3301152011;330115;3301;Jambu
3301152012;330115;3301;Adimulya
3301152013;330115;3301;Sidamulya
3301152014;330115;3301;Cilongkrang
3301152015;330115;3301;Purwasari
3301152016;330115;3301;Madusari
3301162001;330116;3301;Panulisan
3301162002;330116;3301;Matenggeng
3301162003;330116;3301;Ciwalen
3301162004;330116;3301;Dayeuhluhur
3301162005;330116;3301;Hanum
3301162006;330116;3301;Datar
3301162007;330116;3301;Bingkeng
3301162008;330116;3301;Bolang
3301162009;330116;3301;Kutaagung
3301162010;330116;3301;Cijeruk
3301162011;330116;3301;Cilumping
3301162012;330116;3301;Sumpinghayu
3301162013;330116;3301;Panulisan Barat
3301162014;330116;3301;Panulisan Timur
3301172001;330117;3301;Karangtengah
3301172002;330117;3301;Brani
3301172003;330117;3301;Sampang
3301172004;330117;3301;Sidasari
3301172005;330117;3301;Paketingan
3301172006;330117;3301;Ketanggung
3301172007;330117;3301;Nusajati
3301172008;330117;3301;Karangjati
3301172009;330117;3301;Paberasan
3301172010;330117;3301;Karangasem
3301182001;330118;3301;Caruy
3301182002;330118;3301;Segaralangu
3301182003;330118;3301;Pegadingan
3301182004;330118;3301;Cisuru
3301182005;330118;3301;Cipari
3301182006;330118;3301;Serang
3301182007;330118;3301;Mulyadadi
3301182008;330118;3301;Mekarsari
3301182009;330118;3301;Kutasari
3301182010;330118;3301;Karangreja
3301182011;330118;3301;Sidasari
3301192001;330119;3301;Patimuan
3301192002;330119;3301;Rawaapu
3301192003;330119;3301;Sidamukti
3301192004;330119;3301;Purwadadi
3301192005;330119;3301;Cinyawang
3301192006;330119;3301;Bulupayung
3301192007;330119;3301;Cimrutu
3301202001;330120;3301;Binangun
3301202002;330120;3301;Bantarsari
3301202003;330120;3301;Cikedondong
3301202004;330120;3301;Kedungwadas
3301202005;330120;3301;Citembong
3301202006;330120;3301;Kamulyan
3301202007;330120;3301;Rawajaya
3301202008;330120;3301;Bulaksari
3301211001;330121;3301;Sidakaya
3301211002;330121;3301;Cilacap
3301211003;330121;3301;Tambakreja
3301211004;330121;3301;Tegalkamulyan
3301211005;330121;3301;Tegalreja
3301221001;330122;3301;Lomanis
3301221002;330122;3301;Gunungsimping
3301221003;330122;3301;Sidanegara
3301221004;330122;3301;Donan
3301221005;330122;3301;Kutawaru
3301231001;330123;3301;Mertasinga
3301231002;330123;3301;Gumilir
3301231003;330123;3301;Karangtalun
3301231004;330123;3301;Tritih Kulon
3301231005;330123;3301;Kebonmanis
3301242001;330124;3301;Ujunggagak
3301242002;330124;3301;Ujungalang
3301242003;330124;3301;Panikel
3301242004;330124;3301;Klaces
3302012001;330201;3302;Cirahab
3302012002;330201;3302;Canduk
3302012003;330201;3302;Parungkamal
3302012004;330201;3302;Besuki
3302012005;330201;3302;Karanggayam
3302012006;330201;3302;Cidora
3302012007;330201;3302;Lumbir
3302012008;330201;3302;Dermaji
3302012009;330201;3302;Kedunggede
3302012010;330201;3302;Cingebul
3302022001;330202;3302;Randegan
3302022002;330202;3302;Rawaheng
3302022003;330202;3302;Pengadegan
3302022004;330202;3302;Klapagading
3302022005;330202;3302;Wangon
3302022006;330202;3302;Banteran
3302022007;330202;3302;Jambu
3302022008;330202;3302;Jurangbahas
3302022009;330202;3302;Cikakak
3302022010;330202;3302;Wlahar
3302022011;330202;3302;Windunegara
3302022012;330202;3302;Klapagading Kulon
3302032001;330203;3302;Gunung Wetan
3302032002;330203;3302;Pekuncen
3302032003;330203;3302;Karanglewas
3302032004;330203;3302;Karanganyar
3302032005;330203;3302;Margasana
3302032006;330203;3302;Adisara
3302032007;330203;3302;Kedungwringin
3302032008;330203;3302;Bantar
3302032009;330203;3302;Tinggarjaya
3302032010;330203;3302;Tunjung
3302032011;330203;3302;Gentawangi
3302042001;330204;3302;Losari
3302042002;330204;3302;Menganti
3302042003;330204;3302;Banjarparakan
3302042004;330204;3302;Rawalo
3302042005;330204;3302;Tambaknegara
3302042006;330204;3302;Sidamulih
3302042007;330204;3302;Pesawahan
3302042008;330204;3302;Tipar
3302042009;330204;3302;Sanggreman
3302052001;330205;3302;Adisana
3302052002;330205;3302;Bangsa
3302052003;330205;3302;Karangsari
3302052004;330205;3302;Randegan
3302052005;330205;3302;Kaliwedi
3302052006;330205;3302;Sawangan
3302052007;330205;3302;Kalisalak
3302052008;330205;3302;Cindaga
3302052009;330205;3302;Kebasen
3302052010;330205;3302;Gambarsari
3302052011;330205;3302;Tumiyang
3302052012;330205;3302;Mandirancan
3302062001;330206;3302;Grujugan
3302062002;330206;3302;Sirau
3302062003;330206;3302;Sibalung
3302062004;330206;3302;Sibrama
3302062005;330206;3302;Kedungpring
3302062006;330206;3302;Kecila
3302062007;330206;3302;Nusamangir
3302062008;330206;3302;Karangjati
3302062009;330206;3302;Kebarongan
3302062010;330206;3302;Sidamulya
3302062011;330206;3302;Pageralang
3302062012;330206;3302;Alasmalang
3302062013;330206;3302;Petarangan
3302062014;330206;3302;Karanggintung
3302062015;330206;3302;Karangsalam
3302071012;330207;3302;Kebokura
3302071013;330207;3302;Sumpiuh
3302071014;330207;3302;Kradenan
3302072001;330207;3302;Nusadadi
3302072002;330207;3302;Selandaka
3302072003;330207;3302;Karanggedang
3302072004;330207;3302;Kemiri
3302072005;330207;3302;Pandak
3302072006;330207;3302;Kuntili
3302072007;330207;3302;Lebeng
3302072008;330207;3302;Selanegara
3302072009;330207;3302;Bogangin
3302072010;330207;3302;Banjarpanepen
3302072011;330207;3302;Ketanda
3302082001;330208;3302;Plangkapan
3302082002;330208;3302;Gumelar Lor
3302082003;330208;3302;Gumelar Kidul
3302082004;330208;3302;Karangpetir
3302082005;330208;3302;Gebangsari
3302082006;330208;3302;Prembun
3302082007;330208;3302;Buniayu
3302082008;330208;3302;Pesantren
3302082009;330208;3302;Karangpucung
3302082010;330208;3302;Kamulyan
3302082011;330208;3302;Purwodadi
3302082012;330208;3302;Watuagung
3302092001;330209;3302;Tanggeran
3302092002;330209;3302;Sokawera
3302092003;330209;3302;Somagede
3302092004;330209;3302;Klinting
3302092005;330209;3302;Kemawi
3302092006;330209;3302;Piasa Kulon
3302092007;330209;3302;Kanding
3302092008;330209;3302;Somakaton
3302092009;330209;3302;Plana
3302102001;330210;3302;Srowot
3302102002;330210;3302;Suro
3302102003;330210;3302;Kaliori
3302102004;330210;3302;Wlahar Wetan
3302102005;330210;3302;Pekaja
3302102006;330210;3302;Karangdadap
3302102007;330210;3302;Kalibagor
3302102008;330210;3302;Pajerukan
3302102009;330210;3302;Petir
3302102010;330210;3302;Kalicupak Kidul
3302102011;330210;3302;Kalicupak Lor
3302102012;330210;3302;Kalisogra Wetan
3302112001;330211;3302;Binangun
3302112002;330211;3302;Pasinggangan
3302112003;330211;3302;Kedunggede
3302112004;330211;3302;Karangrau
3302112005;330211;3302;Kejawar
3302112006;330211;3302;Danaraja
3302112007;330211;3302;Kedunguter
3302112008;330211;3302;Sudagaran
3302112009;330211;3302;Pekunden
3302112010;330211;3302;Kalisube
3302112011;330211;3302;Dawuhan
3302112012;330211;3302;Papringan
3302122001;330212;3302;Wlahar Kulon
3302122002;330212;3302;Sokawera
3302122003;330212;3302;Pegalongan
3302122004;330212;3302;Patikraja
3302122005;330212;3302;Notog
3302122006;330212;3302;Karangendep
3302122007;330212;3302;Sawangan Wetan
3302122008;330212;3302;Kedungwuluh Kidul
3302122009;330212;3302;Kedungrandu
3302122010;330212;3302;Kedungwuluh Lor
3302122011;330212;3302;Karanganyar
3302122012;330212;3302;Sidabowa
3302122013;330212;3302;Kedungwringin
3302132001;330213;3302;Gerduren
3302132002;330213;3302;Karangtalun Kidul
3302132003;330213;3302;Kaliurip
3302132004;330213;3302;Karangtalun Lor
3302132005;330213;3302;Purwojati
3302132006;330213;3302;Klapasawit
3302132007;330213;3302;Karangmangu
3302132008;330213;3302;Kaliputih
3302132009;330213;3302;Kaliwangi
3302132010;330213;3302;Kalitapen
3302142001;330214;3302;Darmakradenan
3302142002;330214;3302;Tipar Kidul
3302142003;330214;3302;Sawangan
3302142004;330214;3302;Jingkang
3302142005;330214;3302;Banjarsari
3302142006;330214;3302;Kalibenda
3302142007;330214;3302;Pancurendang
3302142008;330214;3302;Pancasan
3302142009;330214;3302;Karangbawang
3302142010;330214;3302;Kracak
3302142011;330214;3302;Ajibarang Kulon
3302142012;330214;3302;Ajibarang Wetan
3302142013;330214;3302;Lesmana
3302142014;330214;3302;Pandansari
3302142015;330214;3302;Ciberung
3302152001;330215;3302;Karangkemojing
3302152002;330215;3302;Paningkaban
3302152003;330215;3302;Cihonje
3302152004;330215;3302;Gancang
3302152005;330215;3302;Kedungurang
3302152006;330215;3302;Gumelar
3302152007;330215;3302;Cilangkap
3302152008;330215;3302;Tlaga
3302152009;330215;3302;Samudra
3302152010;330215;3302;Samudra Kulon
3302162001;330216;3302;Cikembulan
3302162002;330216;3302;Candinegara
3302162003;330216;3302;Karangklesem
3302162004;330216;3302;Cikawung
3302162005;330216;3302;Cibangkong
3302162006;330216;3302;Petahunan
3302162007;330216;3302;Semedo
3302162008;330216;3302;Banjaranyar
3302162009;330216;3302;Pasiraman Lor
3302162010;330216;3302;Pasiraman Kidul
3302162011;330216;3302;Tumiyang
3302162012;330216;3302;Glempang
3302162013;330216;3302;Pekuncen
3302162014;330216;3302;Karangkemiri
3302162015;330216;3302;Kranggan
3302162016;330216;3302;Krajan
3302172001;330217;3302;Panusupan
3302172002;330217;3302;Jatisaba
3302172003;330217;3302;Kasegeran
3302172004;330217;3302;Pejogol
3302172005;330217;3302;Langgongsari
3302172006;330217;3302;Pageraji
3302172007;330217;3302;Sudimara
3302172008;330217;3302;Batuanten
3302172009;330217;3302;Cipete
3302172010;330217;3302;Cilongok
3302172011;330217;3302;Pernasidi
3302172012;330217;3302;Cikidang
3302172013;330217;3302;Karanglo
3302172014;330217;3302;Kalisari
3302172015;330217;3302;Karangtengah
3302172016;330217;3302;Panembangan
3302172017;330217;3302;Rancamaya
3302172018;330217;3302;Sambirata
3302172019;330217;3302;Gununglurah
3302172020;330217;3302;Sokawera
3302182001;330218;3302;Kediri
3302182002;330218;3302;Pangebatan
3302182003;330218;3302;Tamansari
3302182004;330218;3302;Karanglewas Kidul
3302182005;330218;3302;Karangkemiri
3302182006;330218;3302;Pasir Wetan
3302182007;330218;3302;Pasir Lor
3302182008;330218;3302;Pasir Kulon
3302182009;330218;3302;Jipang
3302182010;330218;3302;Karanggude
3302182011;330218;3302;Singasari
3302182012;330218;3302;Babakan
3302182013;330218;3302;Sunyalangu
3302192001;330219;3302;Kalikidang
3302192002;330219;3302;Wiradadi
3302192003;330219;3302;Karangkedawung
3302192004;330219;3302;Sokaraja Tengah
3302192005;330219;3302;Sokaraja Kidul
3302192006;330219;3302;Klahang
3302192007;330219;3302;Banjarsari Kidul
3302192008;330219;3302;Sokaraja Wetan
3302192009;330219;3302;Jompo Kulon
3302192010;330219;3302;Banjaranyar
3302192011;330219;3302;Lemberang
3302192012;330219;3302;Karangduren
3302192013;330219;3302;Sokaraja Lor
3302192014;330219;3302;Kedondong
3302192015;330219;3302;Pamijen
3302192016;330219;3302;Sokaraja Kulon
3302192017;330219;3302;Karangnanas
3302192018;330219;3302;Karangrau
3302202001;330220;3302;Ledug
3302202002;330220;3302;Pliken
3302202003;330220;3302;Purwodadi
3302202004;330220;3302;Karang Tengah
3302202005;330220;3302;Kramat
3302202006;330220;3302;Sambeng Wetan
3302202007;330220;3302;Sambeng Kulon
3302202008;330220;3302;Purbadana
3302202009;330220;3302;Kembaran
3302202010;330220;3302;Bojongsari
3302202011;330220;3302;Karangsoka
3302202012;330220;3302;Dukuhwaluh
3302202013;330220;3302;Tambaksari Kidul
3302202014;330220;3302;Bantarwuni
3302202015;330220;3302;Karangsari
3302202016;330220;3302;Linggasari
3302212001;330221;3302;Silado
3302212002;330221;3302;Karangturi
3302212003;330221;3302;Karangcegak
3302212004;330221;3302;Sumbang
3302212005;330221;3302;Tambaksogra
3302212006;330221;3302;Kebanggan
3302212007;330221;3302;Kawungcarang
3302212008;330221;3302;Karanggintung
3302212009;330221;3302;Datar
3302212010;330221;3302;Banjarsari Kulon
3302212011;330221;3302;Banjarsari Wetan
3302212012;330221;3302;Banteran
3302212013;330221;3302;Ciberem
3302212014;330221;3302;Susukan
3302212015;330221;3302;Sikapat
3302212016;330221;3302;Gandatapa
3302212017;330221;3302;Kotayasa
3302212018;330221;3302;Limpakuwus
3302212019;330221;3302;Kedungmalang
3302222001;330222;3302;Purwosari
3302222002;330222;3302;Kutasari
3302222003;330222;3302;Pandak
3302222004;330222;3302;Pamijen
3302222005;330222;3302;Rempoah
3302222006;330222;3302;Kebumen
3302222007;330222;3302;Karang Tengah
3302222008;330222;3302;Kemutug Kidul
3302222009;330222;3302;Karangsalam Lor
3302222010;330222;3302;Kemutug Lor
3302222011;330222;3302;Karangmangu
3302222012;330222;3302;Ketenger
3302232001;330223;3302;Karangsalam Kidul
3302232002;330223;3302;Kebocoran
3302232003;330223;3302;Kedungbanteng
3302232004;330223;3302;Beji
3302232005;330223;3302;Karangnangka
3302232006;330223;3302;Keniten
3302232007;330223;3302;Dawuhan Wetan
3302232008;330223;3302;Dawuhan Kulon
3302232009;330223;3302;Baseh
3302232010;330223;3302;Kalisalak
3302232011;330223;3302;Windujaya
3302232012;330223;3302;Kalikesur
3302232013;330223;3302;Kutaliman
3302232014;330223;3302;Melung
3302241001;330224;3302;Karangklesem
3302241002;330224;3302;Teluk
3302241003;330224;3302;Berkoh
3302241004;330224;3302;Purwokerto Kidul
3302241005;330224;3302;Purwokerto Kulon
3302241006;330224;3302;Karangpucung
3302241007;330224;3302;Tanjung
3302251001;330225;3302;Karanglewas Lor
3302251002;330225;3302;Pasir Kidul
3302251003;330225;3302;Rejasari
3302251004;330225;3302;Pasirmuncang
3302251005;330225;3302;Bantarsoka
3302251006;330225;3302;Kober
3302251007;330225;3302;Kedungwuluh
3302261001;330226;3302;Sokanegara
3302261002;330226;3302;Kranji
3302261003;330226;3302;Purwokerto Lor
3302261004;330226;3302;Purwokerto Wetan
3302261005;330226;3302;Mersi
3302261006;330226;3302;Arcawinangun
3302271001;330227;3302;Purwanegara
3302271002;330227;3302;Bancarkembar
3302271003;330227;3302;Sumampir
3302271004;330227;3302;Pabuaran
3302271005;330227;3302;Grendeng
3302271006;330227;3302;Karangwangkal
3302271007;330227;3302;Bobosan
3303012001;330301;3303;Kedungbenda
3303012002;330301;3303;Bokol
3303012003;330301;3303;Pelumutan
3303012004;330301;3303;Majatengah
3303012005;330301;3303;Kedunglegok
3303012006;330301;3303;Kemangkon
3303012007;330301;3303;Panican
3303012008;330301;3303;Bakulan
3303012009;330301;3303;Karangkemiri
3303012010;330301;3303;Pegandekan
3303012011;330301;3303;Senon
3303012012;330301;3303;Sumilir
3303012013;330301;3303;Kalialang
3303012014;330301;3303;Karangtengah
3303012015;330301;3303;Muntang
3303012016;330301;3303;Gambarsari
3303012017;330301;3303;Toyareka
3303012018;330301;3303;Jetis
3303012019;330301;3303;Majasem
3303022001;330302;3303;Tidu
3303022002;330302;3303;Wirasaba
3303022003;330302;3303;Kembangan
3303022004;330302;3303;Cipawon
3303022005;330302;3303;Karangcengis
3303022006;330302;3303;Karanggedang
3303022007;330302;3303;Karangnangka
3303022008;330302;3303;Kutawis
3303022009;330302;3303;Kebutuh
3303022010;330302;3303;Penaruban
3303022011;330302;3303;Kedungjati
3303022012;330302;3303;Bukateja
3303022013;330302;3303;Majasari
3303022014;330302;3303;Bajong
3303032001;330303;3303;Bandingan
3303032002;330303;3303;Lamuk
3303032003;330303;3303;Sokanegara
3303032004;330303;3303;Gumiwang
3303032005;330303;3303;Krenceng
3303032006;330303;3303;Nangkasawit
3303032007;330303;3303;Pandansari
3303032008;330303;3303;Kejobong
3303032009;330303;3303;Langgar
3303032010;330303;3303;Timbang
3303032011;330303;3303;Nangkod
3303032012;330303;3303;Kedarpan
3303032013;330303;3303;Pangempon
3303042001;330304;3303;Lamongan
3303042002;330304;3303;Tejasari
3303042003;330304;3303;Cilapar
3303042004;330304;3303;Penolih
3303042005;330304;3303;Sinduraja
3303042006;330304;3303;Selakambang
3303042007;330304;3303;Selanegara
3303042008;330304;3303;Kaligondang
3303042009;330304;3303;Brecek
3303042010;330304;3303;Sempor Lor
3303042011;330304;3303;Penaruban
3303042012;330304;3303;Kalikajar
3303042013;330304;3303;Kembaran Wetan
3303042014;330304;3303;Slinga
3303042015;330304;3303;Arenan
3303042016;330304;3303;Sidanegara
3303042017;330304;3303;Pagerandong
3303042018;330304;3303;Sidareja
3303051001;330305;3303;Bojong
3303051003;330305;3303;Kedungmenjangan
3303051005;330305;3303;Bancar
3303051006;330305;3303;Purbalingga Wetan
3303051007;330305;3303;Penambongan
3303051008;330305;3303;Purbalingga Kidul
3303051009;330305;3303;Kandanggampang
3303051010;330305;3303;Purbalingga Kulon
3303051011;330305;3303;Purbalingga Lor
3303051012;330305;3303;Kembaran Kulon
3303051013;330305;3303;Wirasana
3303052002;330305;3303;Toyareja
3303052004;330305;3303;Jatisaba
3303061011;330306;3303;Mewek
3303061012;330306;3303;Karangmanyar
3303061013;330306;3303;Kalikabong
3303062001;330306;3303;Jompo
3303062002;330306;3303;Rabak
3303062003;330306;3303;Blater
3303062004;330306;3303;Manduraga
3303062005;330306;3303;Karangsari
3303062006;330306;3303;Kalimanah Kulon
3303062007;330306;3303;Sidakangen
3303062008;330306;3303;Karangpetir
3303062009;330306;3303;Kalimanah Wetan
3303062010;330306;3303;Grecol
3303062014;330306;3303;Selabaya
3303062015;330306;3303;Klapasawit
3303062016;330306;3303;Kedungwuluh
3303062017;330306;3303;Babakan
3303072001;330307;3303;Karanglewas
3303072002;330307;3303;Munjul
3303072003;330307;3303;Sumingkir
3303072004;330307;3303;Meri
3303072005;330307;3303;Kutasari
3303072006;330307;3303;Karangklesem
3303072007;330307;3303;Karangreja
3303072008;330307;3303;Karangaren
3303072009;330307;3303;Limbangan
3303072010;330307;3303;Cendana
3303072011;330307;3303;Candiwulan
3303072012;330307;3303;Karangcegak
3303072013;330307;3303;Candinata
3303072014;330307;3303;Karangjengkol
3303082001;330308;3303;Karangturi
3303082002;330308;3303;Onje
3303082003;330308;3303;Sindang
3303082004;330308;3303;Tangkisan
3303082005;330308;3303;Kradenan
3303082006;330308;3303;Lambur
3303082007;330308;3303;Selaganggeng
3303082008;330308;3303;Mangunegara
3303082009;330308;3303;Karangnangka
3303082010;330308;3303;Mrebet
3303082011;330308;3303;Bojong
3303082012;330308;3303;Serayu Karanganyar
3303082013;330308;3303;Serayu Larangan
3303082014;330308;3303;Campakoah
3303082015;330308;3303;Pagerandong
3303082016;330308;3303;Cipaku
3303082017;330308;3303;Binangun
3303082018;330308;3303;Pengalusan
3303082019;330308;3303;Sangkanayu
3303092001;330309;3303;Gandasuli
3303092002;330309;3303;Kalapacung
3303092003;330309;3303;Karangmalang
3303092004;330309;3303;Banjarsari
3303092005;330309;3303;Majapura
3303092006;330309;3303;Bobotsari
3303092007;330309;3303;Karangduren
3303092008;330309;3303;Pakuncen
3303092009;330309;3303;Karangtalun
3303092010;330309;3303;Gunungkarang
3303092011;330309;3303;Talagening
3303092012;330309;3303;Tlagayasa
3303092013;330309;3303;Dagan
3303092014;330309;3303;Palumbungan
3303092015;330309;3303;Limbasari
3303092016;330309;3303;Palumbungan Wetan
3303102001;330310;3303;Serang
3303102002;330310;3303;Kutabawa
3303102003;330310;3303;Siwarak
3303102004;330310;3303;Tlahab Lor
3303102005;330310;3303;Tlahab Kidul
3303102006;330310;3303;Karangreja
3303102007;330310;3303;Gondang
3303112001;330311;3303;Ponjen
3303112002;330311;3303;Buara
3303112003;330311;3303;Brakas
3303112004;330311;3303;Bungkanel
3303112005;330311;3303;Lumpang
3303112006;330311;3303;Karanggedang
3303112007;330311;3303;Kabunderan
3303112008;330311;3303;Jambudesa
3303112009;330311;3303;Maribaya
3303112010;330311;3303;Karanganyar
3303112012;330311;3303;Banjarkerta
3303112013;330311;3303;Kalijaran
3303112014;330311;3303;Kaliori
3303122001;330312;3303;Karangsari
3303122002;330312;3303;Pepedan
3303122003;330312;3303;Pekiringan
3303122004;330312;3303;Grantung
3303122005;330312;3303;Rajawana
3303122006;330312;3303;Tajug
3303122007;330312;3303;Tamansari
3303122008;330312;3303;Baleraksa
